slug,rating,roaster,name,location,origin,roast,est_price,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,cost_per_12_ounces_usd
https://www.coffeereview.com/review/ethiopia-blend-cold-brew/,93,Auto Coffee,Ethiopia Blend Cold Brew,"New Taipei City, Taiwan",Ethiopia,,$2.00/200-ml bottle,July 2021,0/0,9.0,,9.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Red plum, cocoa nib, maple syrup, tangerine, oak. Crisply sweet-tart structure with lively, apple-toned acidity; delicate, silky mouthfeel. Cocoa-toned finish with notes of maple syrup and tangerine. In milk, the tart lime is softened and the cocoa and maple syrup intensify.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used is a blend of two Ethiopias, one natural-processed and one washed. Auto Coffee is a small coffee roastery based in New Taipei City, Taiwan. Visit www.holdcafe.com for more information. ","A deep, complex Ethiopia cold brew prepared by a small roaster in Taiwan, satisfying and finely structured.Explore Similar CoffeesClick here for more reviews from Auto Coffee ",0.12
https://www.coffeereview.com/review/black-cold-brew/,93,Big Shoulders Coffee,Black Cold Brew,"Chicago, Illinois",Ethiopia; Uganda; Colombia,,$35.00/six 8-ounce cans,July 2021,0/0,9.0,,8.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Date, almond, caramel, freesia, bergamot. Sweet-toned with gentle, round acidity; velvety-smooth mouthfeel. Richly sweet, gentle finish. Combined with milk, this cold brew is caramelly and nut-toned with a hint of spice.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used is a blend of washed-process (fruit skin and flesh are removed from the beans before they are dried) coffees from Ethiopia, Uganda and Colombia. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.","A deep, rich, balanced and inviting cold brew, especially sweet and caramelly in the milk shot.Explore Similar CoffeesClick here for more reviews from Big Shoulders CoffeeVisit Big Shoulders Coffee ",
https://www.coffeereview.com/review/kyoto-iced-coffee/,93,Chromatic x Dripdash Collab,Kyoto Iced Coffee,"San Jose, California",Brazil; Ethiopia; Guatemala,,$4.49/280 ml can,July 2021,0/0,9.0,,8.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Black cherry, cocoa nib, lilac, toffee, sassafras. Sweet-savory structure with juicy acidity; crisp, delicate mouthfeel. The savory-sweet theme continues into the finish with notes of lilac and sassafras. The volume is turned down in milk in exchange for a mellow, toffee-driven vibe.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Dripdash brewed and canned the coffee. The brewing was conducted using a cold brewing method in which ice-chilled water drips through a bed of ground coffee over the course of several hours per batch. Contains no additives or ingredients other than coffee and water. The coffee, sourced and roasted by Chromatic, is a blend of a natural-processed Brazil, a washed Ethiopia, and a washed Guatemala. Chromatic prides itself in doing everything in-house and meticulously, from printing its attractive bags to modifying equipment to sourcing and roasting its exceptional coffees. Visit www.chromaticcoffee.com for more information.",What would obviously be a friendly and inviting blend brewed hot is captured here in cold-coffee form: sweet-tart fruit notes juxtaposed with a cocoa and sweet-savory undercurrent.Explore Similar CoffeesClick here for more reviews from Chromatic x Dripdash Collab ,0.19
https://www.coffeereview.com/review/kenya-cold-brew/,93,Collage Coffee,Kenya Cold Brew,"Grove City, Pennsylvania",Kenya,,$4.00/12-ounce bottle,July 2021,0/0,9.0,,8.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Red currant, toffee, lemon-thyme, magnolia, bergamot. Richly sweet-savory structure with balanced, high-toned acidity; crisp, satiny mouthfeel. The finish consolidates to notes of red currant and toffee. Milk enhances the toffee and bergamot notes beautifully.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Prepared using a Yama cold-drip tower, a painstaking cold brewing method in which ice-chilled water drips slowly through a bed of ground coffee over the course of several hours per batch. The green coffee used is a single-origin Kenya. Contains no additives or ingredients other than coffee and water. Colläge works with local artists to promote fine arts in its region and values serving its community. This coffee is available for purchase at the Collage store and cafe, 221 South Broad Street, Grove City, Pennsylvania.","A complex, multi-layered, richly sweet-savory cold coffee that expresses its classic Kenya roots impeccably.Explore Similar CoffeesClick here for more reviews from Collage CoffeeClick here for more information about coffees from Kenya ",4.0
https://www.coffeereview.com/review/dead-reckoning-2/,93,Corvus Coffee Roasters,Dead Reckoning,"Denver, Colorado",Ethiopia; Brazil,,$14.00/four 8-ounce cans,July 2021,0/0,9.0,,8.0,9.0,9.0,"A ready-to-drink black coffee, tested cold. Baking chocolate, hazelnut, rose hips, raspberry, cedar. Sweet-toned structure with citrusy acidity; pleasingly dry mouthfeel (think good dry vermouth). Resonant, long, flavor-saturated finish. Milk softens all the dramatic edges of this compelling blend, emphasizing a gentle sweet-tart creaminess.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. Infused with nitrogen when canned. The green coffee blend used is a natural-processed Ethiopia, a washed-process Ethiopia, and a natural-processed Brazil. Corvus particularly focuses on processing methods and selective harvesting, which results in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","A cleanly fruit-forward Ethiopia-Brazil cold-brewed blend, crisp, sweet, balanced and friendly.Explore Similar CoffeesClick here for more reviews from Corvus Coffee RoastersVisit Corvus Coffee Roasters ",
https://www.coffeereview.com/review/cold-brew-7/,93,States Coffee,Cold Brew,"Martinez, California",Guatemala; Ethiopia,,$4.25/12-ounce bottle,July 2021,0/0,8.0,,8.0,9.0,9.0,"A ready-to-drink black coffee, tested cold. Dark chocolate fudge, raspberry coulis, molasses, almond butter, redwood. Richly sweet structure with brisk acidity; velvety-smooth mouthfeel. The finish is chocolaty, through and through — in milk, dessert-like, reminiscent of a chocolate-raspberry truffle.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Prepared by steeping coffee overnight in warm water, then filtering and chilling. Contains no additives or ingredients other than coffee and water. The green coffee used is a blend of two coffees: a washed-process Guatemala and a natural Ethiopia. Founded in 2015, States Coffee is a community-focused coffee and bread company in the Bay Area of California, featuring coffee roasted in-house and artisan-baked goods. Available in-store only. Visit www.statescoffee.com for more information.","A deeply chocolaty, almost fudge-like, cold brew pleasingly complicated by hints of raspberry and molasses.Explore Similar CoffeesClick here for more reviews from States Coffee ",4.25
https://www.coffeereview.com/review/cold-brew-coffee-4/,92,Origin Coffee Roasters,Cold Brew Coffee,"Kihei, Maui, Hawai’i",Colombia; Guatemala,,$25.00/six 12-ounce cans,July 2021,0/0,9.0,,8.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Apricot, baking chocolate, freesia, lemon-thyme, fresh-cut cedar. Sweetly tart structure with lively acidity; crisp, satiny mouthfeel. Aromatic cedar-like wood notes frame the gently fruit-toned, chocolaty finish. The milk shot softens the brightness and suggests a candy bar from childhood; perhaps a KitKat?","The coffee tied for the third-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Brewed in Origin’s brewhouse custom built by Deutsche Beverage Technology. Produced in 600-pound batches using sterile filtered water. The brew steeps for 16-18 hours in the temperature-controlled brewhouse and is then double-filtered. Contains no additives or ingredients other than coffee and water. Infused with nitrogen when canned. The green coffee used is a blend of washed coffees from Guatemala and Ethiopia. Founded by roaster Heather Brisson-Lutz in 2018, Origin Coffee Roasters highlights the origin of each carefully selected coffee with a roast profile that highlights the specific characteristics of the green. Visit www.origincoffeemaui.com for more information.","A refreshingly tart, crisply sweet cold brew, balanced, bright, and delicately chocolaty.Explore Similar CoffeesClick here for more reviews from Origin Coffee Roasters ",
https://www.coffeereview.com/review/flash-brewed-coffee/,93,Highwire Coffee Roasters,Flash Brewed Coffee,"Emeryville, California",Guatemala; Costa Rica; Papua New Guinea,,$33.00/twelve 6-ounce cans,July 2021,0/0,8.0,,9.0,9.0,8.0,"A ready-to-drink black coffee, tested cold. Cocoa nib, hazelnut, dried persimmon, honeysuckle, fresh-cut oak. Sweet-toned structure with malic acidity; viscous, lightly syrupy mouthfeel. Chocolaty, nut-toned finish with hints of persimmon and sweet florals. Adding milk amps up the cocoa tones and deepens the rich nut and fruit flavors.","The coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2021 tasting report. Prepared by flash-brew method, which involves brewing hot coffee and immediately chilling. The green coffee blend used is sourced from Guatemala, Costa Rica and Papua New Guinea. Contains no additives or ingredients other than coffee and water. Established in 2011, Highwire pursues the straightforward goal of sharing the coffees it loves with the community. Visit www.highwirecoffee.com or call 510-420-0473 for more information.","A balanced, chocolaty, richly sweet-savory RTD coffee; would pair nicely with a buttery croissant.Explore Similar CoffeesClick here for more reviews from Highwire Coffee Roasters ",
https://www.coffeereview.com/review/gigesa-natural/,95,JBC Coffee Roasters,Gigesa Natural,"Madison, Wisconsin","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,$18.00/12 ounces,July 2021,58/78,9.0,9.0,9.0,9.0,9.0,"Richly berry-toned, sweetly herbaceous. Raspberry coulis, lemon verbena, wild honey, cedar, a hint of marjoram in aroma and cup. Sweet structure with vibrant acidity; syrupy-smooth mouthfeel. The fruit-forward finish is supported by sweet herb notes and rich aromatic wood suggesting cedar.",Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ,"An elegant, juicy, raspberry and honey-toned natural-processed Ethiopia cup — delicate, high-toned, deeply inviting.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from EthiopiaVisit JBC Coffee Roasters ",18.0
https://www.coffeereview.com/review/el-jocote-natural/,95,JBC Coffee Roasters,El Jocote Natural,"Madison, Wisconsin","Rosario de Desamparados, Tarrazú, Costa Rica",Medium-Light,$16.00/8 ounces,July 2021,60/78,9.0,9.0,9.0,9.0,9.0,"Juicy, vibrant, tartly floral. Dried hibiscus, Meyer lemon zest, guava, cocoa nib, sandalwood in aroma and cup. Balanced, brightly sweet-tart structure with high-toned acidity; silky, viscous mouthfeel. Resonant, rich, flavor-laden finish.","Produced by Eduardo Navarro Jiminez and Juan Carlos Navarro Ceciliano, entirely of the Caturra variety of Arabica, and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A brightly sweet-tart natural-processed Costa Rica cup from the mountains of Tarrazú — beautifully structured, confident, deeply satisfying.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from Costa RicaVisit JBC Coffee Roasters ",24.0
https://www.coffeereview.com/review/panama-finca-santa-teresa-summer-gesha/,94,Big Shoulders Coffee,Panama Finca Santa Teresa Summer Gesha,"Chicago, Illinois","Finca Santa Teresa, Volcan, Panama",Medium-Light,$87.00/12 ounces,July 2021,60/78,9.0,9.0,9.0,9.0,8.0,"Delicately, richly perfumy. Guava, cocoa nib, frankincense, wild honey, lilac in aroma and cup. Sweet in structure with bright, vibrant acidity; silky, levitating mouthfeel. The deeply sweet finish centers around guava, cocoa nib and frankincense.","Produced at Finca Santa Teresa, entirely of the Gesha (also Geisha) variety of Arabica, and processed by the honey method, in which some sweet pulp or fruit flesh (“honey”) is allowed to adhere to the beans during drying. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.","An understated, complex, elegantly aromatic Panama Geisha cup saturated with resiny floral, tropical fruit and honey notes.Explore Similar CoffeesClick here for more reviews from Big Shoulders CoffeeClick here for more information about coffees from PanamaVisit Big Shoulders Coffee ",87.0
https://www.coffeereview.com/review/baby-dragons/,94,Nostalgia Coffee Roasters,Baby Dragons,"San Diego, California","Caicedonia, Valle de Cauca Department, Colombia",Medium-Light,$28.00/12 ounces,July 2021,60/77,9.0,9.0,9.0,9.0,8.0,"Juicy-sweet, fruit-driven. Lychee, tea rose, sandalwood, cashew, chocolate fudge in aroma and cup. Richly bittersweet structure with juicy, bright acidity; plush, syrupy mouthfeel. The resonant, long, flavor-laden finish centers around notes of lychee and chocolate.",Produced by Rigoberto and Rodrigo Herrera at Finca Potosí of Café Granja Esperanza and processed by the natural method (beans are dried in the whole fruit). Nostalgia Coffee Roasters was founded by Taylor Fields in 2018 as a mobile café; it has since added specialty roasting and online sales of select fine coffees. Visit www.nostalgiacoffeeroasters.com for more information.,A decadently rich natural-processed Colombia cup characterized by sweet fruit and spice-toned florals.Explore Similar CoffeesClick here for more reviews from Nostalgia Coffee RoastersClick here for more information about coffees from Colombia ,28.0
https://www.coffeereview.com/review/colombia-lagoon-java-anaerobic/,93,Big Shoulders Coffee,Colombia Lagoon Java Anaerobic,"Chicago, Illinois","Tolima Department, Colombia",Medium-Light,$25.00/12 ounces,July 2021,56/78,9.0,8.0,9.0,9.0,8.0,"Fruit-forward, high-toned. Pink grapefruit zest, rhododendron, baking chocolate, agave syrup, freesia in aroma and cup. Sweet-toned structure with brisk acidity; very full, syrupy mouthfeel. Crisply sweet, floral-toned finish with citrus undertones.","Produced at Vergel Estate entirely of the Java variety of Arabica, and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying).  Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.","A clean, intensely fruit-toned anaerobically processed Colombia cup, citrusy and bright.Explore Similar CoffeesClick here for more reviews from Big Shoulders CoffeeClick here for more information about coffees from ColombiaVisit Big Shoulders Coffee ",25.0
https://www.coffeereview.com/review/colombia-la-palma-y-el-tucan/,93,Le Brewlife,Colombia La Palma y El Tucan,"Taichung, Taiwan","Cundinamarca Department, central Colombia",Medium-Light,NT $500/150 grams,July 2021,58/78,9.0,8.0,9.0,9.0,8.0,"Deeply sweet, fruit-toned. Watermelon candy, dark chocolate, a whiff of Bourbon barrel, fresh-cut fir, gardenia in aroma and cup. Sweet-tart structure with gentle acidity; full, satiny mouthfeel. Crisp, dry, chocolaty short finish with notes of sweet watermelon and whiskyish ferment in the long.","Produced at La Palma Y El Tucan and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Le Brewlife is a specialty coffee roaster based in Taichung, Taiwan. Visit www.lebrewlife.co for more information.","An intentionally fermenty, fruit-toned Colombia cup processed by the anaerobic method: fruity, chocolaty, pleasantly funky.Explore Similar CoffeesClick here for more reviews from Le BrewlifeClick here for more information about coffees from Ethiopia ",36.29
https://www.coffeereview.com/review/colombia-pink-bourbon-farmer-collaboration/,93,Big Shoulders Coffee,Colombia Pink Bourbon Farmer Collaboration,"Chicago, Illinois","Pitalito-Bruselas, Huila Department, Colombia",Medium-Light,$25.00/12 ounces,July 2021,58/76,9.0,9.0,8.0,9.0,8.0,"Balanced, bright, deep-toned. Dark chocolate, red plum, almond butter, freesia-like flowers, oak in aroma and cup. Sweetly bright in structure with juicy acidity; crisp, satiny mouthfeel. The chocolaty and nut-toned finish is complicated by hints of freesia.","A two-farm collaboration. Produced from trees of the admired Pink Bourbon variety of Arabica on the farms of Edier Perdomo Claros and Pedro Claros Zapata and processed by the washed method. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.","An inviting, nuanced Colombia Pink Bourbon cup: richly chocolaty with spicy floral and sweet fruit notes throughout.Explore Similar CoffeesClick here for more reviews from Big Shoulders CoffeeClick here for more information about coffees from ColombiaVisit Big Shoulders Coffee ",25.0
https://www.coffeereview.com/review/ethiopia-wush-wush-g1/,93,Le Brewlife,Ethiopia Wush Wush G1,"Taichung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $650/150 grams,July 2021,62/80,9.0,9.0,8.0,9.0,8.0,"Floral and richly fruit-forward. Tea rose, anise, ripe cantaloupe, roasted pecan, marshmallow in aroma and cup. Roundly sweet-savory structure with winy, bright acidity; satiny mouthfeel. The rich finish leads with notes of tea rose and cantaloupe, supported by anise and marshmallow.","Produced by smallholding farmers entirely of the Ethiopia Wush Wush variety of Arabica and processed by the natural method (beans are dried in the whole fruit). Le Brewlife is a specialty coffee roaster based in Taichung, Taiwan. Visit www.lebrewlife.co for more information.","A quietly confident, resonantly floral, richly fruit-toned natural-processed Ethiopia cup.Explore Similar CoffeesClick here for more reviews from Le BrewlifeClick here for more information about coffees from Ethiopia ",47.17
https://www.coffeereview.com/review/jamaica-blue-mountain-6/,92,Le Brewlife,Jamaica Blue Mountain,"Taichung, Taiwan","Blue Mountain growing region, eastern Jamaica.",Light,NT $1450/150 grams,July 2021,64/82,9.0,8.0,8.0,9.0,8.0,"Balanced, accessible, cocoa-toned. Cocoa nib, plum, nougat, lemon verbena, magnolia in aroma and cup. Sweet-toned with pert acidity; velvety mouthfeel. The finish consolidates to cocoa-toned nougat with lemon verbena undertones.","Produced entirely of the traditional Typica variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Le Brewlife is a specialty coffee roaster based in Taichung, Taiwan. Visit www.lebrewlife.co for more information.","A gently classic Jamaica Blue Mountain cup: cocoa-toned and crisply sweet, nuanced with hints of citrusy herbs and nougat.Explore Similar CoffeesClick here for more reviews from Le BrewlifeClick here for more information about coffees from Jamaica ",105.23
https://www.coffeereview.com/review/le-brewlife-espresso-blend/,92,Le Brewlife,Le Brewlife Espresso Blend,"Taichung, Taiwan",Not disclosed,Medium-Light,NT $350/250 grams,July 2021,52/70,8.0,,9.0,8.0,8.0,"Evaluated as espresso. Chocolaty and nut-toned. Baking chocolate, hazelnut, date, fir, a hint of marjoram in aroma and small cup. Creamy mouthfeel; crisply chocolaty, nut-driven finish with undertones of fresh-cut fir. In three parts milk, chocolaty and nut-toned, Nutella-like.","A blend of Arabica coffees (of undisclosed origin), processed by the washed method (fruit skin and flesh are removed from the beans before they are dried) and roasted for espresso applications. Le Brewlife is a specialty coffee roaster based in Taichung, Taiwan. Visit www.lebrewlife.co for more information.","A friendly, accessible, richly chocolate espresso blend nuanced by sweet nut and rich aromatic wood notes throughout.Explore Similar CoffeesClick here for more reviews from Le Brewlife ",15.24
https://www.coffeereview.com/review/kona-maragogype-peaberry-natural/,95,Rusty’s Hawaiian,Kona Maragogype Peaberry Natural,"Pahala, Hawaii","Kona growing region, Big Island of Hawai’i",Medium-Light,$25.00/4 ounces,June 2021,58/80,9.0,9.0,9.0,9.0,9.0,"Richly aromatic, complex, multi-layered. Lychee, lavender, cocoa nib, hazelnut butter, lemon-thyme in aroma and cup. Sweet-savory with lively, juicy acidity; plush, very syrupy mouthfeel. Long, resonant, flavor-saturated finish.","This exceptional coffee was selected as the No. 24 coffee on Coffee Review’s list of the Top 30 Coffees of 2021.This 100% Kona coffee was produced from trees of the giant-beaned Maragogype variety of Arabica and processed by the natural method (beans are dried in the whole fruit). This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flat-sided beans. Visit www.rustyshawaiian.com or call 808-928-8916 for more information.","This very rare bean, a peaberry grade of the enormous Maragogype variety, produces here a gorgeous, vivid, richly sweet-savory cup.Explore Similar CoffeesClick here for more reviews from Rusty’s HawaiianClick here for more information about coffees from HawaiiVisit Rusty’s Hawaiian ",75.0
https://www.coffeereview.com/review/ecuador-san-jose-de-minas-double-anaerobic/,94,Peach Coffee Roasters,Ecuador San José de Minas Double-Anaerobic,"Johns Creek, Georgia","Pichincha Province, Ecuador",Light,$45.00/12 ounces,June 2021,62/80,9.0,9.0,9.0,9.0,8.0,"Delicately sweet, richly perfumy. Bergamot, marzipan, lilac, apricot, cocoa nib in aroma and cup. Sweetly tart in structure with very lively, juicy acidity; lightly viscous, silky mouthfeel. The finish centers around notes of bergamot and lily, rounding to cocoa nib in the long.","Produced by Galo Morales of Finca Cruz Loma, of the Sidra and Typica Mejorada varieties of Arabica, and processed by the anaerobic washed method. Peach Coffee Roasters is an Atlanta, Georgia-based specialty roaster. Visit peachcoffeeroasters.com for more information.","A resonant, clean, vibrantly sweet-tart washed anaerobic Ecuador cup with an exhilaratingly complex range of aromatic expression.Explore Similar CoffeesClick here for more reviews from Peach Coffee RoastersClick here for more information about coffees from Ecuador ",45.0
https://www.coffeereview.com/review/colombia-bandida-lactic-natural/,93,Peach Coffee Roasters,Colombia Bandida Lactic Natural,"Johns Creek, Georgia","Huila Department, Colombia",Medium-Light,$28.99/12 ounces,June 2021,52/72,9.0,9.0,8.0,9.0,8.0,"Bright, juicy, high-toned. Bing cherry, chocolate fudge, toffee, hop flowers, cedar in aroma and cup. Sweetly savory with vibrant, citrusy acidity; very smooth, satiny mouthfeel. The tart-leaning finish is rounded by sweet chocolate notes.","Produced by Andres Guaca of Finca La Bandida entirely of the rare Pink Bourbon variety of Arabica, and processed by fermenting whole cherries for 65 hours with the addition of lactobacilli, then drying them in the sun. Peach Coffee Roasters is an Atlanta, Georgia-based specialty roaster. Visit peachcoffeeroasters.com for more information.","A richly bittersweet Colombia cup processed with the addition of lactobacilli to the whole-cherry fermentation, resulting in a fundamentally sweet cup with savory undertones.Explore Similar CoffeesClick here for more reviews from Peach Coffee RoastersClick here for more information about coffees from Colombia ",28.99
https://www.coffeereview.com/review/nyeri-hill-kenya/,95,JBC Coffee Roasters,Nyeri Hill Kenya,"Madison, Wisconsin","Nyeri growing region, Kenya",Medium-Light,$20.50/12 ounces,June 2021,58/80,9.0,9.0,9.0,9.0,9.0,"Richly sweet-tart, deeply nuanced. Lychee, pink grapefruit zest, sassafras, cocoa nib, star jasmine in aroma and cup. Deep-toned, balanced structure with lush, juicy acidity; viscous, syrupy mouthfeel. Complexly layered finish redolent of lychee and star jasmine, with cocoa nib undertones. ","Produced at Nyeri Hill Estate from trees of the SL28, SL34 and Ruiru 11 varieties of Arabica and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A complete, expressive Kenya cup with tart fruit, sweet cocoa and spicy floral notes throughout.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from KenyaVisit JBC Coffee Roasters ",20.5
https://www.coffeereview.com/review/la-perla-chiquita-ecuador/,95,JBC Coffee Roasters,La Perla Chiquita Ecuador,"Madison, Wisconsin","Pichincha Province, Ecuador",Medium-Light,$21.00/12 ounces,June 2021,56/76,9.0,,9.0,9.0,9.0,"Evaluated as espresso. Complex, multi-layered, rich-toned. Red plum, dark chocolate, cashew butter, cocoa nib, a hint of rosemary in aroma and small cup. Very syrupy mouthfeel; resonant, flavor-laden finish. In three parts milk, red plum and cashew butter take center stage, supported by gentle cocoa nib and a whisper of a savory, rosemary-like herb.","This exceptional coffee was selected as the No. 14 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by the Lomas Obando family of Finca La Perla Chiquita, entirely of the Typica Mejorado variety of Arabica and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A compellingly sweet-savory Ecuador Typica with bright, juicy acidity, especially smooth mouthfeel, and confident, long finish.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from EcuadorVisit JBC Coffee Roasters ",21.0
https://www.coffeereview.com/review/pantan-musara-sumatra/,94,JBC Coffee Roasters,Pantan Musara Sumatra,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Medium-Light,$17.90/12 ounces,June 2021,56/74,9.0,,9.0,9.0,8.0,"Evaluated as espresso. Spice-toned, richly sweet-savory. Baking spices, mulberry, dark caramel, marjoram, narcissus in aroma and small cup. Nectar-like mouthfeel; crisp, sweet finish. In cappuccino-scaled milk, mulberry and clove notes lead, with undertones of dark caramel and narcissus.","Produced by smallholding farmers from trees of the Gayo 1, Gayo 2, Catimor and  Abyssinia varieties of Arabica and processed by the conventional washed method, rather than the wet-hulled variation more typical of Sumatra. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A rare conventionally washed-process Sumatra cup, roasted for espresso, rich, spice-toned and floral.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from SumatraVisit JBC Coffee Roasters ",17.9
https://www.coffeereview.com/review/las-flores-colombia/,94,JBC Coffee Roasters,Las Flores Colombia,"Madison, Wisconsin","San Isidro, Acevedo, Huila, Colombia",Medium-Light,$20.00/12 ounces,June 2021,58/78,9.0,9.0,9.0,9.0,8.0,"Sweet, bright, elegant. Dark chocolate, hazelnut butter, freesia, nougat, cedar in aroma and cup. Richly sweet structure with crisp, high-toned acidity; very full, satiny mouthfeel. Finish consolidates to cocoa-toned nut and freesia supported by fresh-cut cedar.","Produced by Jhoan Manuel Vergara Ayure of Finca Las Flores, entirely of the Pink Bourbon variety of Arabica, and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A deep, chocolaty Colombia cup with ballast from spicy florals and sweet, creamy nut.",20.0
https://www.coffeereview.com/review/snowfield-espresso-blend-2/,93,RamsHead Coffee Roasters,Snowfield Espresso Blend,"Bozeman, Montana",Colombia; El Salvador; Ethiopia,Medium,$16.95/12 ounces,June 2021,49/63,9.0,,8.0,9.0,8.0,"Evaluated as espresso. Deep-toned, richly chocolaty. Dark chocolate, pecan praline, lily, golden raisin, cedar in aroma and small cup. Satiny-smooth mouthfeel; chocolaty and floral-toned finish. The milk shot is all chocolate, front and center, supported by suggestions of lily and golden raisin.","An espresso blend comprised of washed-process coffees from El Salvador, Ethiopia and Colombia. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","A balanced blend of coffees from El Salvador, Ethiopia and Colombia that offers a richly chocolaty and thoroughly floral cup, especially attractive in cappuccino-scaled milk.Explore Similar CoffeesClick here for more reviews from RamsHead Coffee RoastersVisit RamsHead Coffee Roasters ",16.95
